timestamp,ALFOST Final Discharge,ALFOST Rotations Biofilter 1,ALFOST Rotations Biofilter 3,ALFOST Rotations Biofilter 2,ALFOST Balance Tank Level
7/1/2023 13:00,9.879732625,165,136,153,-0.016668667
7/1/2023 14:00,10.1371335,140,104,94,-0.016668667
7/1/2023 15:00,9.167269,140,104,94,-0.025002
7/1/2023 16:00,9.83492925,140,104,94,-0.018752001
7/1/2023 17:00,10.0624605,157,164,152,-0.018752001
7/1/2023 18:00,12.59781188,157,164,152,0.437498005
7/1/2023 19:00,10.71079425,157,164,152,0.724998015
7/1/2023 20:00,11.57787338,214,170,194,0.845831333
7/1/2023 21:00,10.25924488,214,170,194,0.941664687
7/1/2023 22:00,11.099969,154,120,146,0.97499807
7/1/2023 23:00,7.72828625,154,120,146,0.958331357
7/2/2023 0:00,9.16024125,124,99,101,0.955950418
7/2/2023 1:00,6.6046845,124,99,101,0.931816216
7/2/2023 2:00,7.7080805,124,99,101,0.92499804
7/2/2023 3:00,5.913305125,124,99,101,0.949998035
7/2/2023 4:00,5.05149655,97,135,136,0.78333135
7/2/2023 5:00,6.15577115,97,135,136,0.024998003
7/2/2023 6:00,7.93034125,97,135,136,-0.029168667
7/2/2023 7:00,9.248091325,97,135,136,-0.025002001
7/2/2023 8:00,15.201686,188,175,171,-0.031252001
7/2/2023 9:00,13.63707775,188,175,171,-0.012502001
7/2/2023 10:00,14.02888825,190,123,119,-0.025002
7/2/2023 11:00,13.303248,190,123,119,-0.012502001
7/2/2023 12:00,12.23850535,169,140,151,0.008331333
7/2/2023 13:00,10.91811975,169,140,151,0
7/2/2023 14:00,11.31080925,129,109,107,-0.018752001
7/2/2023 15:00,9.33067025,129,109,107,0.137498003
7/2/2023 16:00,11.56030325,129,109,107,0.224998007
7/2/2023 17:00,11.106119,166,162,174,0.42187301
7/2/2023 18:00,12.93691288,166,162,174,0.593748
7/2/2023 19:00,12.27628075,166,162,174,0.743748
7/2/2023 20:00,12.05138525,267,193,210,0.709373008
7/2/2023 21:00,10.12746975,267,193,210,0.845831347
7/2/2023 22:00,13.57118975,150,116,131,0.9041647
7/2/2023 23:00,7.321540925,150,116,131,0.966664713
7/3/2023 0:00,8.3572925,104,97,110,1.031545667
7/3/2023 1:00,6.15664965,104,97,110,1.071873025
7/3/2023 2:00,5.8843146,104,97,110,1.074998
7/3/2023 3:00,6.219023175,104,97,110,1.099998
7/3/2023 4:00,6.8374871,116,122,114,0.96874802
7/3/2023 5:00,6.016968075,116,122,114,0.412498005
7/3/2023 6:00,9.5573232,116,122,114,0.131248
7/3/2023 7:00,11.524285,116,122,114,0.062498004
7/3/2023 8:00,13.789058,200,180,171,0
7/3/2023 9:00,12.52313975,200,180,171,-0.012502001
7/3/2023 10:00,12.2736455,163,123,95,0.024998
7/3/2023 11:00,11.0964555,163,123,95,0.153123008
7/3/2023 12:00,11.02968925,144,105,114,0.649998008
7/3/2023 13:00,10.7722885,144,105,114,1.019998048
7/3/2023 14:00,18.24920275,147,108,94,70.4812495
7/3/2023 15:00,20.22407075,147,108,94,100.97375
7/3/2023 16:00,20.3479395,147,108,94,98.475
7/3/2023 17:00,19.61175625,528,350,350,97.778125
7/3/2023 18:00,20.91545,528,350,350,97.7375
7/3/2023 19:00,19.08026375,528,350,350,98.671875
7/3/2023 20:00,20.26623875,546,311,339,97.5625
7/3/2023 21:00,18.11830575,546,311,339,98.2875
7/3/2023 22:00,18.0612035,376,247,243,97.125
7/3/2023 23:00,18.9651805,376,247,243,95.965625
7/4/2023 0:00,17.3408335,375,263,270,92.4875
7/4/2023 1:00,18.1481745,375,263,270,55.2624995
7/4/2023 2:00,17.65270075,375,263,270,10.36249826
7/4/2023 3:00,8.2448446,375,263,270,0.849998
7/4/2023 4:00,7.134420275,535,375,351,0.640623
7/4/2023 5:00,7.859182825,535,375,351,0.015623002
7/4/2023 6:00,12.89210925,535,375,351,0.224998007
7/4/2023 7:00,12.913193,535,375,351,2.737498
7/4/2023 8:00,14.46550275,372,291,223,3.87249804
7/4/2023 9:00,13.7135065,372,291,223,4.193748
7/4/2023 10:00,12.93691263,220,177,158,7.946873325
7/4/2023 11:00,8.1578726,220,177,158,18.122915
7/4/2023 12:00,8.984541,125,139,85,27.83124883
7/4/2023 13:00,13.37792,125,139,85,32.804166
7/4/2023 14:00,17.45415975,169,149,109,10.2343735
7/4/2023 15:00,10.4990755,169,149,109,1.374998
7/4/2023 16:00,12.3465605,169,149,109,1.549998
7/4/2023 17:00,10.46920607,252,197,182,1.837498
7/4/2023 18:00,13.040576,252,197,182,2.090623
7/4/2023 19:00,14.3064945,252,197,182,2.279164733
7/4/2023 20:00,13.76709575,337,237,219,2.443748025
7/4/2023 21:00,11.439949,337,237,219,2.456248
7/4/2023 22:00,10.65281283,209,151,125,2.50312305
7/4/2023 23:00,7.40236275,209,151,125,2.470831367
7/5/2023 0:00,8.994205,136,121,96,2.455355157
7/5/2023 1:00,6.3033591,136,121,96,2.56999802
7/5/2023 2:00,7.7555198,136,121,96,2.524998025
7/5/2023 3:00,5.858838125,136,121,96,2.59749804
7/5/2023 4:00,6.189154175,157,207,116,2.491664667
7/5/2023 5:00,5.523251125,157,207,116,2.320831333
7/5/2023 6:00,9.92805,157,207,116,2.04062305
7/5/2023 7:00,13.985842,157,207,116,2.062498
7/5/2023 8:00,14.45408225,243,255,162,2.15312305
7/5/2023 9:00,12.2771595,243,255,162,0.843748015
7/5/2023 10:00,10.94798863,170,150,104,0.89374805
7/5/2023 11:00,11.276548,170,150,104,1.29374805
7/5/2023 12:00,11.2721555,158,154,99,1.028569463
7/5/2023 13:00,9.703154,158,154,99,1.331248
7/5/2023 14:00,11.1438945,143,117,77,1.281248025
7/5/2023 15:00,7.041299075,143,117,77,1.108331367
7/5/2023 16:00,11.3670335,143,117,77,1.106248018
7/5/2023 17:00,10.89440025,166,150,184,1.633331333
7/5/2023 18:00,12.766484,166,150,184,2.115623025
7/5/2023 19:00,13.5843675,166,150,184,2.353123
7/5/2023 20:00,12.61274625,262,178,245,2.540623
7/5/2023 21:00,10.60537375,262,178,245,2.674998
7/5/2023 22:00,11.64024675,208,139,169,2.624998025
7/5/2023 23:00,8.262414325,208,139,169,2.581248025
7/6/2023 0:00,9.313978575,115,101,130,2.5541647
7/6/2023 1:00,6.6310396,115,101,130,2.543748
7/6/2023 2:00,6.478180575,115,101,130,2.528123025
7/6/2023 3:00,5.751661175,115,101,130,2.543748025
7/6/2023 4:00,6.26821915,146,137,178,2.624998025
7/6/2023 5:00,6.3147796,146,137,178,2.390623
7/6/2023 6:00,9.6495655,146,137,178,1.271873035
7/6/2023 7:00,14.62275425,146,137,178,0.754164667
7/6/2023 8:00,13.67221725,261,175,230,0.874998
7/6/2023 9:00,12.31317788,261,175,230,1.037498032
7/6/2023 10:00,13.70999325,173,121,144,1.89999805
7/6/2023 11:00,10.0888155,173,121,144,1.604164667
7/6/2023 12:00,10.9875215,136,97,143,1.859373075
7/6/2023 13:00,9.94386325,136,97,143,2.028123025
7/6/2023 14:00,8.899326625,84,83,101,1.99999802
7/6/2023 15:00,10.28911375,84,83,101,2.1333314
7/6/2023 16:00,11.06658608,84,83,101,2.124998025
7/6/2023 17:00,10.97258725,177,161,194,2.274998
7/6/2023 18:00,11.75884463,177,161,194,2.731248025
7/6/2023 19:00,11.37669725,177,161,194,2.90624805
7/6/2023 20:00,13.23208875,259,188,227,3.1166647
7/6/2023 21:00,10.60713112,259,188,227,3.208331367
7/6/2023 22:00,11.83175988,165,135,168,3.212498
7/6/2023 23:00,7.743220825,165,135,168,3.233331367
7/7/2023 0:00,8.567253825,109,102,99,3.265623
7/7/2023 1:00,5.572447175,109,102,99,3.1999981
7/7/2023 2:00,5.74463325,109,102,99,3.293748
7/7/2023 3:00,5.9414173,109,102,99,3.259373025
7/7/2023 4:00,5.69543715,86,136,147,2.912498025
7/7/2023 5:00,6.08636975,86,136,147,2.08124805
7/7/2023 6:00,8.362563325,86,136,147,1.399998
7/7/2023 7:00,14.989089,86,136,147,1.128123025
7/7/2023 8:00,14.83622975,201,186,226,1.491664733
7/7/2023 9:00,13.45962025,201,186,226,1.531248025
7/7/2023 10:00,13.33838713,180,118,165,1.85937305
7/7/2023 11:00,9.47650125,180,118,165,2.370831367
7/7/2023 12:00,11.72546125,121,121,138,2.581248
7/7/2023 13:00,8.530356825,121,121,138,2.862498033
7/7/2023 14:00,9.23842775,97,91,104,2.9169623
7/7/2023 15:00,8.178956575,97,91,104,2.98374802
7/7/2023 16:00,12.4106915,97,91,104,2.658331367
7/7/2023 17:00,9.68909825,181,178,187,2.82499805
7/7/2023 18:00,12.07334775,181,178,187,3.340623075
7/7/2023 19:00,9.78661175,181,178,187,3.512498033
7/7/2023 20:00,12.97381,266,207,231,3.618748025
7/7/2023 21:00,9.147942075,266,207,231,3.858331433
7/7/2023 22:00,11.27918338,169,153,168,3.88437305
7/7/2023 23:00,7.98480835,169,153,168,3.924998
7/8/2023 0:00,8.29491875,140,125,152,3.8499981
7/8/2023 1:00,5.771866675,140,125,152,3.8958315
7/8/2023 2:00,7.006159175,140,125,152,3.85937305
7/8/2023 3:00,6.02663165,140,125,152,3.874998067
7/8/2023 4:00,5.8061281,127,154,159,3.6499981
7/8/2023 5:00,6.221658675,127,154,159,3.078123
7/8/2023 6:00,6.4790593,127,154,159,2.587498
7/8/2023 7:00,9.05569975,127,154,159,2.249998025
7/8/2023 8:00,13.59403125,200,211,220,2.574998025
7/8/2023 9:00,14.73520275,200,211,220,3.85937305
7/8/2023 10:00,12.7585775,233,207,215,3.81874805
7/8/2023 11:00,10.7476906,233,207,215,3.9937481
7/8/2023 12:00,9.64253775,182,137,162,3.4281231
7/8/2023 13:00,10.3875055,182,137,162,3.787498
7/8/2023 14:00,9.931564075,186,159,174,4.024998
7/8/2023 15:00,9.7918825,186,159,174,4.141664767
7/8/2023 16:00,9.67328525,186,159,174,4.253123075
7/8/2023 17:00,9.60564075,247,194,228,4.434373
7/8/2023 18:00,10.7327565,247,194,228,4.746589018
7/8/2023 19:00,11.0455025,247,194,228,4.86874815
7/8/2023 20:00,11.754452,303,209,246,4.974998
7/8/2023 21:00,10.4630565,303,209,246,5.1124983
7/8/2023 22:00,9.401829,211,166,190,5.179164667
7/8/2023 23:00,7.4858203,211,166,190,5.121873075
7/9/2023 0:00,8.180713875,144,122,170,5.143748075
7/9/2023 1:00,6.364854,144,122,170,5.0874982
7/9/2023 2:00,6.4114147,144,122,170,5.074998075
7/9/2023 3:00,5.8860716,144,122,170,5.237498
7/9/2023 4:00,5.3870835,187,184,192,5.168748
7/9/2023 5:00,5.17800085,187,184,192,4.674998
7/9/2023 6:00,5.737605075,187,184,192,4.22812315
7/9/2023 7:00,8.2369375,187,184,192,4.28437315
7/9/2023 8:00,12.2683745,210,203,233,4.595831433
7/9/2023 9:00,13.706479,210,203,233,4.7374981
7/9/2023 10:00,12.254318,232,155,213,5.253123075
7/9/2023 11:00,12.90792238,232,155,213,5.029164767
7/9/2023 12:00,11.97934813,203,147,161,4.92187315
7/9/2023 13:00,9.53360375,203,147,161,4.766664667
7/9/2023 14:00,10.57638313,165,138,190,4.558331333
7/9/2023 15:00,9.131250825,165,138,190,4.55937315
7/9/2023 16:00,8.8360751,165,138,190,4.693179886
7/9/2023 17:00,10.05894673,224,203,222,5.2038442
7/9/2023 18:00,12.2235705,224,203,222,6.471873075
7/9/2023 19:00,12.620653,224,203,222,8.690623
7/9/2023 20:00,15.6751975,373,262,323,14.86249825
7/9/2023 21:00,13.48421808,373,262,323,12.9531235
7/9/2023 22:00,15.45469425,322,214,270,0.290623003
7/9/2023 23:00,8.589216,322,214,270,0.199998
7/10/2023 0:00,7.86181825,179,140,150,0.287498
7/10/2023 1:00,6.88844015,179,140,150,0.120831337
7/10/2023 2:00,6.279639625,179,140,150,0.158331333
7/10/2023 3:00,5.4178311,179,140,150,0.131248
7/10/2023 4:00,5.4477,148,193,198,0.029164667
7/10/2023 5:00,6.63191825,148,193,198,-0.021877001
7/10/2023 6:00,8.925681575,148,193,198,-0.020835334
7/10/2023 7:00,14.46111025,148,193,198,-0.031252001
7/10/2023 8:00,12.621531,301,253,309,0
7/10/2023 9:00,11.59632188,301,253,309,0
7/10/2023 10:00,13.1503885,193,142,166,0.44583134
7/10/2023 11:00,12.03820775,193,142,166,0.594998
7/10/2023 12:00,10.897036,168,139,145,0.881248017
7/10/2023 13:00,9.21295175,168,139,145,0.994998046
7/10/2023 14:00,8.083200075,128,117,110,1.014998046
7/10/2023 15:00,9.39919325,128,117,110,1.353123025
7/10/2023 16:00,10.561449,128,117,110,1.421873
7/10/2023 17:00,10.74241975,208,190,192,1.6416647
7/10/2023 18:00,11.5559111,208,190,192,1.866664733
7/10/2023 19:00,12.94130575,208,190,192,1.924998033
7/10/2023 20:00,10.53772925,236,184,232,2.228123025
7/10/2023 21:00,11.83439525,236,184,232,2.343748
7/10/2023 22:00,10.60361695,157,125,165,2.270831367
7/10/2023 23:00,9.24545585,157,125,165,2.28749805
7/11/2023 0:00,8.258900325,118,97,106,2.290623033
7/11/2023 1:00,7.149354575,118,97,106,3.624998017
7/11/2023 2:00,16.8848925,118,97,106,29.07187375
7/11/2023 3:00,16.775958,118,97,106,31.0281225
7/11/2023 4:00,16.00199925,384,295,354,14.296873
7/11/2023 5:00,11.20626785,384,295,354,0.062498
7/11/2023 6:00,10.6053741,384,295,354,0.024998
7/11/2023 7:00,12.35271025,384,295,354,0.029164667
7/11/2023 8:00,13.82507625,360,265,312,0.846873043
7/11/2023 9:00,12.83500688,360,265,312,0.821873018
7/11/2023 10:00,12.17788925,198,134,138,0.416664667
7/11/2023 11:00,10.67301825,198,134,138,0.241664677
7/11/2023 12:00,10.15558175,154,127,140,0.374998005
7/11/2023 13:00,9.552931,154,127,140,0.593748
7/11/2023 14:00,9.7584995,129,113,129,0.809373018
7/11/2023 15:00,7.678211825,129,113,129,0.937498
7/11/2023 16:00,12.35358858,129,113,129,3.259373005
7/11/2023 17:00,20.69933925,244,192,209,68.2249995
7/11/2023 18:00,15.22364875,244,192,209,95.753125
7/11/2023 19:00,16.13553125,244,192,209,89.546875
7/11/2023 20:00,16.67580975,447,268,371,78.590625
7/11/2023 21:00,16.7838645,447,268,371,62.0187495
7/11/2023 22:00,17.67993425,308,218,227,40.821874
7/11/2023 23:00,14.2010745,308,218,227,18.04374825
7/12/2023 0:00,11.22383788,281,175,249,1.4291647
7/12/2023 1:00,7.490212875,281,175,249,1.478123025
7/12/2023 2:00,7.01845835,281,175,249,1.493748
7/12/2023 3:00,6.783020425,281,175,249,1.504164667
7/12/2023 4:00,6.082855575,170,166,171,1.365623025
7/12/2023 5:00,6.613469575,170,166,171,0.490623008
7/12/2023 6:00,8.74119685,170,166,171,-0.025002
7/12/2023 7:00,13.2830415,170,166,171,-0.025002
7/12/2023 8:00,15.92908388,230,200,221,0.729164677
7/12/2023 9:00,10.8109425,230,200,221,1.28124805
7/12/2023 10:00,12.88156725,149,115,168,1.249998033
7/12/2023 11:00,10.892643,149,115,168,1.368748
7/12/2023 12:00,10.5289442,123,83,104,1.224998
7/12/2023 13:00,9.603883875,123,83,104,1.49749802
7/12/2023 14:00,10.252217,115,48,118,1.66249805
7/12/2023 15:00,9.19889575,115,48,118,1.55624805
7/12/2023 16:00,12.0355715,115,48,118,1.687498025
7/12/2023 17:00,9.99393785,180,89,181,2.009373025
7/12/2023 18:00,10.60625275,180,89,181,2.42499805
7/12/2023 19:00,12.3395325,180,89,181,2.974998033
7/12/2023 20:00,12.219178,240,104,227,3.2499981
7/12/2023 21:00,10.46305685,240,104,227,3.583331367
7/12/2023 22:00,11.666602,178,88,176,3.6089266
7/12/2023 23:00,10.2074135,178,88,176,3.574998025
7/13/2023 0:00,7.4858206,132,84,137,3.587498014
7/13/2023 1:00,8.324787975,132,84,137,3.581248033
7/13/2023 2:00,8.04630325,132,84,137,3.574998
7/13/2023 3:00,7.540287575,132,84,137,3.54687305
7/13/2023 4:00,8.074415,182,122,183,3.483331433
7/13/2023 5:00,7.726529,182,122,183,2.821873
7/13/2023 6:00,9.903452175,182,122,183,1.559373025
7/13/2023 7:00,15.94665375,182,122,183,1.65937305
7/13/2023 8:00,16.16979313,273,141,263,3.409373075
7/13/2023 9:00,11.04901675,273,141,263,4.484373
7/13/2023 10:00,11.57084575,174,80,159,5.038886989
7/13/2023 11:00,8.96609275,174,80,159,5.13249812
7/13/2023 12:00,12.260468,133,57,125,5.528123075
7/13/2023 13:00,9.3614176,133,57,125,5.562498
7/13/2023 14:00,11.01651183,145,45,141,5.66562315
7/13/2023 15:00,9.8191165,145,45,141,5.441664667
7/13/2023 16:00,9.455417475,145,45,141,5.581248
7/13/2023 17:00,12.995773,232,90,199,6.199998
7/13/2023 18:00,12.8437916,232,90,199,6.604164667
7/13/2023 19:00,12.9351555,232,90,199,6.928123075
7/13/2023 20:00,13.29621925,307,125,266,7.343748175
7/13/2023 21:00,11.1816696,307,125,266,7.362498233
7/13/2023 22:00,9.1839607,172,96,153,7.3124983
7/13/2023 23:00,9.443118625,172,96,153,7.208926671
7/14/2023 0:00,8.504880575,111,70,91,7.204685638
7/14/2023 1:00,6.99210325,111,70,91,7.38874811
7/14/2023 2:00,6.53176935,111,70,91,7.41749808
7/14/2023 3:00,6.382424,111,70,91,7.3999983
7/14/2023 4:00,5.078730125,176,126,133,7.378123
7/14/2023 5:00,6.309508775,176,126,133,7.056248
7/14/2023 6:00,8.900205125,176,126,133,6.812498
7/14/2023 7:00,12.913193,176,126,133,6.66249815
7/14/2023 8:00,15.10241575,296,157,218,6.9437481
7/14/2023 9:00,9.70754675,296,157,218,7.4249981
7/14/2023 10:00,10.0826665,152,82,122,7.31249826
7/14/2023 11:00,12.40366325,152,82,122,7.362498075
7/14/2023 12:00,13.13721075,155,83,150,7.879164767
7/14/2023 13:00,17.814345,155,83,150,24.16562275
7/14/2023 14:00,19.60560675,246,113,205,76.559375
7/14/2023 15:00,15.47489958,246,113,205,98.65625
7/14/2023 16:00,21.2317105,246,113,205,100.4083333
7/14/2023 17:00,19.15493575,428,180,339,100.353125
7/14/2023 18:00,19.1312165,428,180,339,100.98125
7/14/2023 19:00,19.739138,428,180,339,100.071875
7/14/2023 20:00,16.83218175,429,210,389,98.134375
7/14/2023 21:00,16.471118,429,210,389,98.00833333
7/14/2023 22:00,15.34312475,243,125,231,98.0315
7/14/2023 23:00,17.730009,243,125,231,97.696875
7/15/2023 0:00,18.0093715,332,136,281,98.053125
7/15/2023 1:00,17.73352325,332,136,281,97.76875
7/15/2023 2:00,18.2562305,332,136,281,97.703125
7/15/2023 3:00,19.741774,332,136,281,96.640625
7/15/2023 4:00,18.552285,555,245,489,96.634375
7/15/2023 5:00,18.87469475,555,245,489,79.43125
7/15/2023 6:00,17.19236725,555,245,489,55.028125
7/15/2023 7:00,17.22750725,555,245,489,26.131249
7/15/2023 8:00,17.0509285,412,227,396,14.6968735
7/15/2023 9:00,17.8600275,412,227,396,2.503123025
7/15/2023 10:00,14.902996,204,100,181,5.79499806
7/15/2023 11:00,14.42069975,204,100,181,7.766664883
7/15/2023 12:00,13.51145188,167,86,155,8.07499808
7/15/2023 13:00,15.65147788,167,86,155,13.640623
7/15/2023 14:00,16.74521025,168,70,166,2.334373108
7/15/2023 15:00,10.68531738,168,70,166,0.865623015
7/15/2023 16:00,13.36825663,168,70,166,0.478123005
7/15/2023 17:00,12.10936588,202,107,185,0.766664667
7/15/2023 18:00,13.1899205,202,107,185,1.068748032
7/15/2023 19:00,11.7834422,202,107,185,1.343748025
7/15/2023 20:00,13.8690015,197,112,195,1.370831333
7/15/2023 21:00,9.190988875,197,112,195,1.374998
7/15/2023 22:00,12.056656,120,66,115,1.41249805
7/15/2023 23:00,8.624356,120,66,115,1.4541647
7/16/2023 0:00,8.655982,87,66,111,1.383331333
7/16/2023 1:00,7.116850075,87,66,111,1.324998
7/16/2023 2:00,7.598268425,87,66,111,1.312498033
7/16/2023 3:00,6.6732079,87,66,111,1.331248
7/16/2023 4:00,7.353166575,156,90,130,1.29999805
7/16/2023 5:00,6.8304591,156,90,130,1.224998
7/16/2023 6:00,6.233079,156,90,130,0.930355161
7/16/2023 7:00,8.3511428,156,90,130,0.258331333
7/16/2023 8:00,14.77385625,140,84,133,0.109998004
7/16/2023 9:00,14.54281088,140,84,133,0.97916467
7/16/2023 10:00,15.68573925,159,71,140,3.095831383
7/16/2023 11:00,10.80215775,159,71,140,3.422914733
7/16/2023 12:00,12.8490625,142,69,133,3.4041647
7/16/2023 13:00,11.84845113,142,69,133,3.4274981
7/16/2023 14:00,11.6235555,133,52,131,3.46562305
7/16/2023 15:00,10.09408688,133,52,131,3.5791647
7/16/2023 16:00,13.24087375,133,52,131,3.768748025
7/16/2023 17:00,9.3737165,221,49,201,3.9041648
7/16/2023 18:00,13.50266688,221,49,201,4.181248075
7/16/2023 19:00,14.305616,221,49,201,5.246873
7/16/2023 20:00,13.60984375,308,131,209,5.85624815
7/16/2023 21:00,10.02380688,308,131,209,6.293748
7/16/2023 22:00,12.64700788,165,88,125,6.283331333
7/16/2023 23:00,7.1142147,165,88,125,6.26249815
7/17/2023 0:00,8.59273,96,53,66,6.333331333
7/17/2023 1:00,6.599413575,96,53,66,6.337498
7/17/2023 2:00,6.988589175,96,53,66,6.368748
7/17/2023 3:00,6.045958575,96,53,66,6.332498
7/17/2023 4:00,5.3088971,101,73,119,6.21874815
7/17/2023 5:00,5.5838675,101,73,119,6.062498
7/17/2023 6:00,9.899938,101,73,119,6.087498075
7/17/2023 7:00,10.7266065,101,73,119,6.41249815
7/17/2023 8:00,14.0938975,192,112,155,6.287498
7/17/2023 9:00,12.233234,192,112,155,5.72187315
7/17/2023 10:00,12.65491475,190,89,83,5.517498
7/17/2023 11:00,10.38750625,190,89,83,5.678123075
7/17/2023 12:00,13.885693,223,92,9,44.324999
7/17/2023 13:00,19.267384,223,92,9,99.275
7/17/2023 14:00,20.85571175,452,181,10,98.328125
7/17/2023 15:00,16.4913235,452,181,10,98.41875
7/17/2023 16:00,17.317993,452,181,10,98.085
7/17/2023 17:00,17.2793385,639,276,25,98.46607143
7/17/2023 18:00,19.27353325,639,276,25,98.10625
7/17/2023 19:00,15.676076,639,276,25,98.48125
7/17/2023 20:00,14.95043512,682,296,14,97.96875
7/17/2023 21:00,14.93462213,682,296,14,98.190625
7/17/2023 22:00,18.78684475,445,196,0,91.128125
7/17/2023 23:00,16.0055135,445,196,0,71.428125
7/18/2023 0:00,18.15696,408,206,0,31.75624875
7/18/2023 1:00,13.406032,408,206,0,3.43333134
7/18/2023 2:00,7.8837805,408,206,0,0.387498005
7/18/2023 3:00,5.4722982,408,206,0,0.35833134
7/18/2023 4:00,6.32532165,486,242,0,0.146873005
7/18/2023 5:00,6.178612,486,242,0,-0.029168667
7/18/2023 6:00,10.62382263,486,242,0,-0.037502
7/18/2023 7:00,12.58199925,486,242,0,0
7/18/2023 8:00,14.9583415,488,220,13,0.106248
7/18/2023 9:00,10.2320115,488,220,13,0.7041647
7/18/2023 10:00,14.22303688,328,134,1,1.003123008
7/18/2023 11:00,9.74444375,328,134,1,1.462498033
7/18/2023 12:00,12.4010275,253,125,2,1.895831367
7/18/2023 13:00,8.27734875,253,125,2,1.9541647
7/18/2023 14:00,9.347361825,212,105,0,1.812498025
7/18/2023 15:00,11.6340975,212,105,0,3.378123
7/18/2023 16:00,20.28995825,212,105,0,35.434373
7/18/2023 17:00,17.099246,516,239,0,63.546875
7/18/2023 18:00,17.27494625,516,239,0,68.5125
7/18/2023 19:00,16.22777425,516,239,0,51.512499
7/18/2023 20:00,21.06830925,643,301,1,27.79062275
7/18/2023 21:00,16.105663,643,301,1,5.149998075
7/18/2023 22:00,12.3764297,439,195,0,0.112498005
7/18/2023 23:00,8.5110295,439,195,0,0.133331333
7/19/2023 0:00,8.72274825,233,103,0,0.087498003
7/19/2023 1:00,5.8175486,233,103,0,0.170831337
7/19/2023 2:00,7.0395421,233,103,0,0.143748005
7/19/2023 3:00,6.499264675,233,103,0,0.087498003
7/19/2023 4:00,7.4225681,285,164,0,0.054164667
7/19/2023 5:00,6.4535826,285,164,0,0.056248
7/19/2023 6:00,9.88763925,285,164,0,-0.033335335
7/19/2023 7:00,12.07246875,285,164,0,-0.029168667
7/19/2023 8:00,13.8118985,519,232,0,-0.043752001
7/19/2023 9:00,11.84669412,519,232,0,-0.025002
7/19/2023 10:00,13.612479,351,145,0,-0.031252001
7/19/2023 11:00,10.151189,351,145,0,0.062498003
7/19/2023 12:00,15.2447325,245,124,0,1.740623
7/19/2023 13:00,12.0285435,245,124,0,3.440623075
7/19/2023 14:00,13.2399955,320,152,0,3.149998033
7/19/2023 15:00,9.69612625,320,152,0,3.3708314
7/19/2023 16:00,11.8985255,320,152,0,3.587498025
7/19/2023 17:00,12.290337,409,188,0,3.528123025
7/19/2023 18:00,11.82209613,409,188,0,4.21562305
7/19/2023 19:00,14.9056315,409,188,0,5.316664667
7/19/2023 20:00,18.118306,557,243,0,15.2249985
7/19/2023 21:00,16.7891355,557,243,0,9.356248
7/19/2023 22:00,14.42245675,451,200,0,1.245831343
7/19/2023 23:00,9.042522,451,200,0,1.490623025
7/20/2023 0:00,8.283498,280,129,0,1.443748
7/20/2023 1:00,7.40587685,280,129,0,1.41249805
7/20/2023 2:00,7.216999,280,129,0,1.449998
7/20/2023 3:00,6.7382166,280,129,0,1.359373025
7/20/2023 4:00,7.381278825,373,205,0,1.334373025
7/20/2023 5:00,6.2919385,373,205,0,0.531248018
7/20/2023 6:00,11.725461,373,205,0,-0.031252001
7/20/2023 7:00,15.9141495,373,205,0,-0.043752001
7/20/2023 8:00,16.47375375,554,237,0,-0.031252001
7/20/2023 9:00,12.87981025,554,237,0,0.062498003
7/20/2023 10:00,12.56355025,355,155,0,0.35624802
7/20/2023 11:00,10.61767288,355,155,0,0.678123008
7/20/2023 12:00,12.40102775,302,120,0,0.874998043
7/20/2023 13:00,10.5473925,302,120,0,0.740623025
7/20/2023 14:00,9.65220125,302,133,1,1.065623025
7/20/2023 15:00,11.46981825,302,133,1,1.05624801
7/20/2023 16:00,10.1933575,302,133,1,1.20624805
7/20/2023 17:00,12.51259775,437,155,0,1.52499805
7/20/2023 18:00,12.2982435,437,155,0,2.00624805
7/20/2023 19:00,13.5984235,437,155,0,2.640623025
7/20/2023 20:00,14.74223025,553,240,0,3.07499805
7/20/2023 21:00,11.14828675,553,240,0,3.19999805
7/20/2023 22:00,10.12044183,359,155,0,3.233331367
7/20/2023 23:00,8.536506575,359,155,0,3.259373
7/21/2023 0:00,8.145574075,282,130,0,3.3708314
7/21/2023 1:00,6.5045356,282,130,0,3.328123
7/21/2023 2:00,6.29281735,282,130,0,3.306248
7/21/2023 3:00,5.930875,282,130,0,3.312498
7/21/2023 4:00,5.376541575,306,147,0,3.187498
7/21/2023 5:00,5.936146075,306,147,0,3.016664667
7/21/2023 6:00,9.64165925,306,147,0,2.612498
7/21/2023 7:00,13.97530013,306,147,0,1.953123025
7/21/2023 8:00,14.16154225,467,238,0,2.145831367
7/21/2023 9:00,12.311421,467,238,0,1.718748
7/21/2023 10:00,12.92109975,318,149,0,2.00312305
7/21/2023 11:00,8.612936,318,149,0,2.24687305
7/21/2023 12:00,10.87770888,249,99,0,2.440623025
7/21/2023 13:00,10.6826815,249,99,0,2.259373
7/21/2023 14:00,10.17139483,272,106,0,2.531248025
7/21/2023 15:00,10.81972763,272,106,0,3.306248025
7/21/2023 16:00,15.29129288,272,106,0,32.20624905
7/21/2023 17:00,19.18304825,449,202,0,99.24375
7/21/2023 18:00,19.89551175,449,202,0,97.4275
7/21/2023 19:00,18.98274975,449,202,0,97.85
